"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417"
"294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,7,3,4,2,5,0,2,1,0,13,15,2,0,1,1,3,0,5,18,28,0,3,20,3,0,0,0,1,10,0,0,10,14,5,1,7,0,0,4,1,0,0,1,30,27,1,0,16,38,6,1,1,1,2,1,0,15,1,16,1,0,3,4,3,10,3,2,3,0,14,25,18,26,0,0,0,1,2,1,0,2,0,0,0,1,0,0,5,32,11,6,1,2,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0,4,1,0,2,2,0,0,0,0,8,0,0,0,0,0,2,24,1,5,7,25,13,17,4,4,24,19,6,41,11,26,12,3,40,43,20,6,14,82,11,25,14,15,9,16,15,6,6,1,19,4,2,11,9,9,6,19,1,21,8,7,2,15,0,0,0,1,4,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2,2,0,4,0,14,0,2,1,1,2,0,2,0,12,16,0,0,4,1,0,1,0,7,13,4,1,0,0,0,0,0,4,13,0,4,8,9,2,0,1,0,1,2,0,0,0,7,14,14,2,0,6,18,3,0,1,1,1,18,0,22,2,3,10,0,0,11,15,14,6,1,0,0,31,20,15,9,0,1,0,5,5,1,2,4,0,1,0,0,0,1,0,20,3,3,7,0,2,2,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,1,1,1,0,0,1,0,0,0,0,3,0,5,0,1,0,2,22,0,7,6,59,26,11,14,0,87,47,6,241,11,18,13,3,34,69,23,3,19,140,25,32,16,9,20,15,12,2,14,3,34,17,0,11,1,5,11,17,2,32,10,4,1,19,0,0,0,2,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,1,1,0,1,1,24,6,2,11,0,0,1,1,5,0,0,2,4,0,0,0,0,2,0,5,6,2,7,11,10,16,2,0,0,4,5,9,0,7,1,2,5,2,3,16,10,1,5,2,8,0,1,0,8,7,4,23,6,16,6,1,4,0,2,8,5,3,8,5,20,40,5,1,20,28,11,1,1,0,1,9,4,6,7,9,1,0,5,35,7,9,40,5,11,4,8,12,17,16,1,6,2,5,13,1,3,2,12,2,11,2,1,1,0,21,20,14,1,0,0,11,2,3,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,0,0,0,0,12,1,0,0,0,1,1,0,1,0,0,0,1,0,2,7,3,8,6,0,3,6,0,5,1,0,0,0,2,18,0,2,0,0,2,36,1,1,22,12,2,8,5,1,7,2,16,14,18,3,17,13,3,19,14,24,9,42,64,26,13,4,10,23,3,10,11,7,1,6,1,6,7,13,18,12,33,4,10,1,2,3,8,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2,0,0,0,30,2,0,5,0,0,0,3,0,1,4,0,0,0,0,0,1,1,2,1,2,6,2,1,7,2,1,5,0,1,1,3,2,2,2,0,0,1,2,9,5,0,0,1,9,3,0,0,16,14,21,7,14,18,10,0,2,1,4,5,0,0,2,2,37,25,1,1,12,16,1,0,3,1,0,2,0,17,1,9,0,0,0,5,5,10,9,6,1,1,4,10,8,74,0,7,0,1,5,0,4,0,0,0,0,2,0,5,9,11,6,5,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,2,0,1,0,0,11,0,0,0,6,3,0,2,0,3,6,0,1,0,0,0,2,0,0,0,4,0,1,8,0,0,7,16,4,0,13,7,1,2,2,1,4,1,1,19,8,0,9,4,5,7,0,9,11,11,34,74,4,2,15,24,6,1,8,0,0,1,0,3,4,19,2,2,8,29,0,0,1,1,13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"298",0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,4,0,0,3,0,0,13,8,0,0,1,0,3,0,1,19,2,1,1,5,0,1,0,0,6,2,0,1,1,2,9,1,1,1,0,0,1,0,1,3,10,27,1,2,4,17,2,0,1,0,3,2,0,1,0,0,1,0,7,0,0,4,5,1,0,0,20,3,10,7,0,1,0,1,0,0,1,0,0,0,16,0,0,0,0,24,0,0,0,0,0,14,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,5,0,0,2,0,0,6,7,0,11,0,18,4,6,7,13,59,20,8,113,8,17,11,4,8,8,40,9,22,192,10,16,6,9,15,9,4,21,8,0,31,18,0,1,1,17,4,6,0,6,13,2,1,3,1,0,1,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"299",0,0,1,1,0,0,0,0,0,0,0,1,6,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1,0,0,2,45,6,4,6,0,0,1,1,6,0,2,0,10,1,1,0,0,1,4,2,1,21,16,15,3,17,11,5,15,1,108,69,0,4,11,2,2,19,137,143,94,0,5,39,14,2,4,1,36,33,0,8,75,37,49,0,11,0,8,17,10,2,18,8,121,188,7,8,47,111,20,0,27,1,1,8,1,64,0,14,2,2,15,19,13,45,20,8,5,1,65,30,52,137,1,17,5,4,34,3,3,7,10,0,21,50,0,4,53,73,31,12,5,18,2,33,2,0,0,8,1,0,0,0,0,0,6,0,0,0,0,2,2,0,0,0,0,0,0,0,42,7,1,1,0,0,0,1,0,0,0,0,13,3,33,4,17,16,9,0,12,7,0,3,29,0,3,1,7,38,5,6,5,29,7,39,7,2,98,40,53,24,23,18,4,41,195,157,91,178,291,166,30,59,84,51,19,122,88,16,80,37,61,103,36,48,281,135,116,112,34,4,5,23,90,202,18,10,35,3,62,19,83,0,0,0,2,12,0,0,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300",0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,19,3,0,0,2,1,14,42,6,7,7,0,2,3,5,4,4,3,3,4,4,1,0,7,3,1,14,2,13,39,8,26,11,4,35,5,0,6,7,0,6,15,1,3,3,21,26,26,2,5,29,18,2,4,0,33,59,10,18,43,39,32,9,7,2,6,10,7,2,21,13,40,46,19,8,21,48,12,6,19,1,2,27,1,25,6,51,2,2,12,27,32,58,42,12,6,6,40,18,39,14,1,13,1,1,24,8,1,3,40,6,23,6,6,7,9,45,10,7,1,0,3,5,2,0,6,7,3,0,0,0,0,0,1,1,0,0,0,0,10,0,1,0,0,0,0,1,27,5,0,0,0,1,0,0,0,0,0,1,16,1,1,3,0,18,19,2,4,4,3,4,3,1,5,0,9,5,1,9,0,3,9,44,15,4,135,24,7,12,5,2,9,16,16,25,31,4,54,18,3,16,22,45,64,17,15,86,5,24,27,18,10,19,8,12,13,8,0,18,9,21,15,15,30,15,6,4,10,5,7,1,0,3,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,34,3,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,32,41,0,0,1,0,0,2,0,10,1,1,0,0,2,0,1,0,1,5,0,3,0,5,1,0,2,0,0,4,0,1,0,1,4,7,2,0,7,5,6,0,0,0,0,1,0,0,0,3,0,1,3,3,2,1,4,2,1,0,22,8,4,10,0,0,0,0,3,0,2,1,0,1,0,3,0,0,4,4,3,1,0,5,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,4,0,7,3,21,22,9,17,4,41,12,25,103,0,14,14,3,15,37,5,2,8,69,11,19,10,9,40,12,4,2,3,0,40,6,1,2,1,9,18,65,0,66,18,3,8,12,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,1,0,0,0,10,14,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,1,9,0,0,4,7,2,0,1,0,0,1,0,0,1,0,2,2,1,0,2,1,0,0,0,0,0,0,0,1,0,1,0,2,8,1,2,1,2,1,0,1,32,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,2,0,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,3,1,0,0,2,5,0,10,10,15,48,9,16,7,28,11,1,83,1,21,10,4,13,15,5,4,6,44,8,13,24,29,10,7,6,4,4,0,7,3,1,31,8,5,2,4,0,15,11,5,2,5,0,0,0,0,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,1,0,5,4,4,2,3,0,2,4,7,4,4,4,2,4,0,0,0,1,3,11,0,3,3,3,7,10,5,1,0,1,4,18,9,1,1,1,3,0,2,9,5,2,0,0,1,5,0,0,0,13,13,2,3,1,8,0,2,3,1,0,1,6,1,7,1,3,3,8,3,5,4,1,22,6,1,1,1,0,9,0,3,0,2,0,17,1,1,10,10,2,5,12,1,50,19,0,12,1,0,1,3,1,4,15,2,3,0,0,4,5,16,2,3,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,14,9,15,16,5,26,27,1,69,7,3,7,101,3,14,2,8,55,61,11,7,13,19,36,9,0,34,4,18,3,8,5,12,15,37,16,13,44,59,39,21,5,13,13,5,9,78,27,12,15,62,9,4,5,11,9,1,14,1,8,12,25,32,7,22,4,5,4,31,6,9,2,2,1,3,6,0,0,1,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"304",0,0,2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,88,2,1,0,0,0,1,1,2,4,0,1,0,0,0,0,0,3,0,0,4,12,0,4,3,5,4,4,0,0,20,28,2,2,1,1,3,2,14,38,7,0,3,5,2,1,1,0,6,5,2,26,19,15,2,1,16,0,3,1,3,3,1,4,28,50,1,2,25,11,10,1,1,1,1,1,0,4,5,11,2,0,2,20,3,16,15,0,3,2,15,10,4,21,6,3,1,0,14,0,8,0,3,4,1,14,2,0,5,24,8,9,1,1,4,45,1,0,1,11,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,5,1,0,0,1,5,0,5,0,0,0,2,5,0,1,0,1,1,1,3,1,27,5,19,31,18,38,67,26,11,12,96,12,18,8,3,5,24,17,25,9,153,15,39,4,13,45,3,7,3,7,12,120,21,0,7,1,23,4,57,0,110,10,4,56,3,0,0,0,0,3,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,1,2,0,0,0,1,0,10,9,0,0,0,0,1,2,1,4,5,0,4,0,1,0,0,0,4,1,0,1,12,13,15,0,0,0,2,5,1,0,0,3,5,1,0,0,19,4,0,0,0,2,2,0,0,20,0,5,1,0,1,9,5,12,0,1,1,0,14,3,11,23,1,3,0,1,4,0,1,0,1,1,0,0,0,0,0,7,1,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,3,0,1,1,0,0,0,0,0,2,4,4,0,0,0,2,6,0,2,1,13,3,18,7,1,14,18,5,82,7,12,5,6,28,14,3,3,11,55,22,14,8,1,3,27,4,2,3,4,11,10,1,0,0,5,3,5,0,5,12,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"306",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,5,8,0,0,2,0,2,1,0,5,4,0,0,1,1,0,0,0,11,1,1,1,1,5,3,0,2,0,0,1,4,0,2,2,2,3,0,0,4,9,0,0,0,0,0,0,3,1,0,4,3,1,5,5,6,2,5,0,2,0,13,1,19,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,59,0,12,4,12,25,10,9,1,27,13,3,52,3,8,24,6,14,8,1,2,2,61,24,9,4,8,3,6,23,1,4,0,15,1,0,4,3,7,3,17,2,4,7,2,0,5,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,0,0,0,0,2,3,0,3,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,5,7,1,0,2,1,0,1,0,4,1,0,0,1,1,0,0,0,3,0,0,0,1,9,0,0,0,0,1,1,0,1,2,2,6,8,2,0,1,7,1,22,0,0,6,8,1,3,0,0,0,0,0,7,4,0,2,1,1,1,4,0,7,1,0,0,0,3,2,2,0,0,2,0,0,0,0,0,0,5,3,2,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,13,3,1,1,1,1,1,1,0,26,0,23,4,3,26,1,21,29,4,43,3,26,12,4,4,6,9,14,10,301,8,4,1,6,6,4,3,14,5,0,10,2,0,0,6,24,3,8,1,8,2,1,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3,4,0,0,0,0,4,4,0,0,2,1,0,0,3,1,0,0,2,1,0,0,0,0,11,0,0,2,0,1,0,1,0,0,0,0,3,1,11,0,4,2,0,2,5,17,2,0,2,0,0,0,0,9,0,2,0,0,10,2,1,2,4,0,0,0,11,3,7,7,5,12,0,1,5,0,0,0,0,1,1,0,0,2,1,0,0,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,4,1,0,0,3,0,0,0,0,3,4,4,0,0,1,2,22,0,6,1,12,8,6,2,0,40,5,7,37,5,20,9,8,15,4,3,3,5,152,15,0,4,7,15,0,8,8,11,1,5,2,1,3,0,14,6,7,1,10,6,2,2,1,0,0,0,3,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
